Date,Open,High,Low,Close,Adj Close,Volume
2014-03-10,187.97000122070312,188.22999572753906,187.0800018310547,188.16000366210938,157.04254150390625,74939200
2014-03-11,188.44000244140625,188.7100067138672,186.8000030517578,187.22999572753906,156.26637268066406,99009100
2014-03-12,186.32000732421875,187.35000610351562,185.89999389648438,187.27999877929688,156.3080596923828,104824400
2014-03-13,187.83999633789062,187.99000549316406,184.66000366210938,185.17999267578125,154.55538940429688,155014300
2014-03-14,184.85000610351562,185.8000030517578,184.44000244140625,184.66000366210938,154.1214141845703,153919600
2014-03-17,185.58999633789062,186.77000427246094,185.50999450683594,186.3300018310547,155.51524353027344,98359500
2014-03-18,186.7100067138672,187.91000366210938,186.50999450683594,187.66000366210938,156.62525939941406,101804600
2014-03-19,187.67999267578125,187.94000244140625,185.47000122070312,186.66000366210938,155.7906494140625,176267300
2014-03-20,186.25,187.88999938964844,185.9199981689453,187.75,156.7003631591797,117241000
2014-03-21,187.7100067138672,189.02000427246094,186.02999877929688,186.1999969482422,156.0925750732422,163128000
2014-03-24,186.83999633789062,187.07000732421875,184.6199951171875,185.42999267578125,155.44708251953125,121411000
2014-03-25,186.3699951171875,186.94000244140625,185.27000427246094,186.30999755859375,156.18484497070312,103852000
2014-03-26,187.0399932861328,187.33999633789062,184.9199981689453,184.97000122070312,155.0614776611328,119843000
2014-03-27,184.75,185.33999633789062,183.89999389648438,184.5800018310547,154.73452758789062,142383000
2014-03-28,185.11000061035156,186.4199981689453,185.0,185.49000549316406,155.4973602294922,101642000
2014-03-31,186.6699981689453,187.3000030517578,185.52000427246094,187.00999450683594,156.7716064453125,99745000
2014-04-01,187.6199951171875,188.36000061035156,187.0,188.25,157.81114196777344,89193000
2014-04-02,188.49000549316406,189.1300048828125,188.13999938964844,188.8800048828125,158.33924865722656,78774000
2014-04-03,189.1699981689453,189.22000122070312,188.0500030517578,188.6300048828125,158.1296844482422,77435000
2014-04-04,189.66000366210938,189.6999969482422,186.10000610351562,186.39999389648438,156.26023864746094,169381000
2014-04-07,185.9499969482422,186.25999450683594,183.9600067138672,184.33999633789062,154.5333709716797,140803000
2014-04-08,184.25999450683594,185.39999389648438,183.58999633789062,185.10000610351562,155.1704864501953,112660000
2014-04-09,185.60000610351562,187.14999389648438,185.05999755859375,187.08999633789062,156.83868408203125,100254000
2014-04-10,187.0800018310547,187.1699981689453,182.92999267578125,183.16000366210938,153.54412841796875,172959000
2014-04-11,182.13999938964844,183.4199981689453,181.30999755859375,181.50999450683594,152.1610107421875,167251000
2014-04-14,182.92999267578125,183.3699951171875,181.44000244140625,182.94000244140625,153.35971069335938,132382000
2014-04-15,183.32000732421875,184.3300018310547,181.50999450683594,184.1999969482422,154.4159698486328,157093000
2014-04-16,185.47000122070312,186.13999938964844,184.64999389648438,186.1300048828125,156.0338897705078,105197000
2014-04-17,185.8800048828125,186.91000366210938,185.55999755859375,186.38999938964844,156.2518310546875,105255000
2014-04-21,186.44000244140625,187.10000610351562,186.2100067138672,187.0399932861328,156.79676818847656,68329000
2014-04-22,187.22999572753906,188.39999389648438,187.1300048828125,187.88999938964844,157.50930786132812,85790000
2014-04-23,187.82000732421875,187.9199981689453,187.3000030517578,187.4499969482422,157.14044189453125,73869000
2014-04-24,188.3699951171875,188.38999938964844,186.92999267578125,187.8300018310547,157.4590301513672,88170000
2014-04-25,187.22000122070312,187.3300018310547,185.8699951171875,186.2899932861328,156.16799926757812,100380000
2014-04-28,187.0500030517578,187.69000244140625,184.9600067138672,186.8800048828125,156.6626434326172,135121000
2014-04-29,187.47999572753906,188.0399932861328,187.0800018310547,187.75,157.39199829101562,84098000
2014-04-30,187.44000244140625,188.5,187.17999267578125,188.30999755859375,157.86141967773438,101508000
2014-05-01,188.22000122070312,188.83999633789062,187.72999572753906,188.3300018310547,157.87818908691406,93019000
2014-05-02,188.30999755859375,189.13999938964844,187.77999877929688,188.05999755859375,157.65184020996094,98122000
2014-05-05,187.13999938964844,188.5500030517578,186.6199951171875,188.4199981689453,157.95361328125,75883000
2014-05-06,188.0,188.1300048828125,186.74000549316406,186.77999877929688,156.5788116455078,85454000
2014-05-07,187.41000366210938,187.97000122070312,186.00999450683594,187.8800048828125,157.50091552734375,106500000
2014-05-08,187.7100067138672,189.0500030517578,187.0800018310547,187.67999267578125,157.3332977294922,93618000
2014-05-09,187.7100067138672,188.0399932861328,186.8300018310547,187.9600067138672,157.56800842285156,83679000
2014-05-12,188.8000030517578,189.8800048828125,188.0,189.7899932861328,159.1020965576172,86940000
2014-05-13,190.0399932861328,190.4199981689453,189.77000427246094,189.9600067138672,159.24464416503906,66454000
2014-05-14,189.7899932861328,189.8800048828125,188.7899932861328,189.05999755859375,158.4901580810547,72367000
2014-05-15,188.67999267578125,188.72000122070312,186.47999572753906,187.39999389648438,157.0985870361328,154956000
2014-05-16,187.50999450683594,188.1300048828125,186.72000122070312,188.0500030517578,157.6434783935547,97458000
2014-05-19,187.69000244140625,188.88999938964844,187.52000427246094,188.74000549316406,158.22190856933594,63839000
2014-05-20,188.64999389648438,188.6699981689453,187.07000732421875,187.5500030517578,157.22427368164062,111644000
2014-05-21,188.08999633789062,189.22000122070312,188.05999755859375,189.1300048828125,158.54881286621094,89093000
2014-05-22,189.17999267578125,189.97999572753906,188.86000061035156,189.58999633789062,158.9344482421875,61549000
2014-05-23,189.75999450683594,190.47999572753906,189.58999633789062,190.35000610351562,159.57154846191406,61092800
2014-05-27,191.05999755859375,191.5800018310547,190.9499969482422,191.52000427246094,160.55238342285156,72010000
2014-05-28,191.52000427246094,191.82000732421875,191.05999755859375,191.3800048828125,160.43507385253906,66723000
2014-05-29,191.82000732421875,192.39999389648438,191.3300018310547,192.3699951171875,161.26495361328125,64377000
2014-05-30,192.19000244140625,192.8000030517578,192.02999877929688,192.67999267578125,161.52481079101562,76316000
2014-06-02,192.9499969482422,192.99000549316406,191.97000122070312,192.89999389648438,161.70925903320312,64656000
2014-06-03,192.42999267578125,192.89999389648438,192.25,192.8000030517578,161.62542724609375,65047000
2014-06-04,192.47000122070312,193.3000030517578,192.27000427246094,193.19000244140625,161.9523468017578,55529000
2014-06-05,193.41000366210938,194.64999389648438,192.6999969482422,194.4499969482422,163.00860595703125,92103000
2014-06-06,194.8699951171875,195.42999267578125,194.77999877929688,195.3800048828125,163.78826904296875,78696000
2014-06-09,195.35000610351562,196.0500030517578,195.1699981689453,195.5800018310547,163.9558868408203,65119000
2014-06-10,195.33999633789062,195.63999938964844,194.9199981689453,195.60000610351562,163.97265625,57129000
2014-06-11,194.89999389648438,195.1199951171875,194.47999572753906,194.9199981689453,163.4026336669922,68772000
2014-06-12,194.69000244140625,194.8000030517578,193.11000061035156,193.5399932861328,162.24574279785156,106350000
2014-06-13,193.9199981689453,194.32000732421875,193.3000030517578,194.1300048828125,162.74029541015625,82017000
2014-06-16,193.88999938964844,194.6999969482422,193.66000366210938,194.2899932861328,162.87454223632812,87424000
2014-06-17,194.02000427246094,194.97000122070312,193.80999755859375,194.8300018310547,163.3271942138672,84834000
2014-06-18,194.8300018310547,196.3699951171875,194.39999389648438,196.25999450683594,164.5259246826172,105267000
2014-06-19,196.42999267578125,196.60000610351562,195.8000030517578,196.47999572753906,164.7103729248047,85929000
2014-06-20,196.02999877929688,196.10000610351562,195.6999969482422,195.94000244140625,165.0447540283203,100587000
2014-06-23,195.99000549316406,196.0500030517578,195.52000427246094,195.8800048828125,164.99424743652344,70611000
2014-06-24,195.52999877929688,196.5,194.47999572753906,194.6999969482422,164.0003204345703,96237000
2014-06-25,194.2899932861328,195.77999877929688,194.25,195.5800018310547,164.74156188964844,82782000
2014-06-26,195.61000061035156,195.6300048828125,194.1300048828125,195.44000244140625,164.62362670898438,84312000
2014-06-27,194.97999572753906,195.8800048828125,194.88999938964844,195.82000732421875,164.94371032714844,71445100
2014-06-30,195.6999969482422,196.1699981689453,195.52999877929688,195.72000122070312,164.85948181152344,70201200
2014-07-01,196.1999969482422,197.6300048828125,196.1300048828125,197.02999877929688,165.96295166015625,90470000
2014-07-02,197.0500030517578,197.47999572753906,196.9600067138672,197.22999572753906,166.13134765625,52475000
2014-07-03,197.7899932861328,198.2899932861328,197.63999938964844,198.1999969482422,166.9484100341797,52938800
2014-07-07,197.82000732421875,197.97999572753906,197.22000122070312,197.50999450683594,166.3672332763672,61696000
2014-07-08,197.14999389648438,197.22000122070312,195.75999450683594,196.24000549316406,165.29750061035156,108143000
2014-07-09,196.72999572753906,197.3000030517578,196.30999755859375,197.1199951171875,166.03872680664062,72992000
2014-07-10,195.22000122070312,196.86000061035156,195.05999755859375,196.33999633789062,165.38169860839844,99040000
2014-07-11,196.22000122070312,196.75,195.77999877929688,196.61000061035156,165.60916137695312,64243000
2014-07-14,197.61000061035156,197.86000061035156,197.44000244140625,197.60000610351562,166.4430389404297,58658000
2014-07-15,197.72000122070312,198.10000610351562,196.36000061035156,197.22999572753906,166.13134765625,111307000
2014-07-16,198.11000061035156,198.25999450683594,197.4199981689453,197.9600067138672,166.7462615966797,79986400
2014-07-17,197.35000610351562,198.10000610351562,195.42999267578125,195.7100067138672,164.85107421875,145398000
2014-07-18,196.35000610351562,197.91000366210938,196.24000549316406,197.7100067138672,166.53565979003906,124330000
2014-07-21,197.08999633789062,197.5,196.42999267578125,197.33999633789062,166.2240447998047,67592000
2014-07-22,198.00999450683594,198.55999755859375,197.8699951171875,198.1999969482422,166.9484100341797,67678000
2014-07-23,198.5,198.85000610351562,198.10000610351562,198.63999938964844,167.31903076171875,65612000
2014-07-24,198.8300018310547,199.05999755859375,198.4499969482422,198.64999389648438,167.32745361328125,56888000
2014-07-25,198.08999633789062,198.25999450683594,197.3300018310547,197.72000122070312,166.5441131591797,76837000
2014-07-28,197.75999450683594,198.08999633789062,196.6199951171875,197.8000030517578,166.6114959716797,69259000
2014-07-29,198.1699981689453,198.4499969482422,196.9199981689453,196.9499969482422,165.89547729492188,80466000
2014-07-30,197.64999389648438,197.91000366210938,196.16000366210938,196.97999572753906,165.9207763671875,104222000
2014-07-31,195.61000061035156,195.77999877929688,192.97000122070312,193.08999633789062,162.64413452148438,183479000
2014-08-01,192.55999755859375,193.75999450683594,191.57000732421875,192.5,162.1471710205078,189261000
2014-08-04,192.8699951171875,194.3000030517578,192.0500030517578,193.88999938964844,163.31800842285156,91340000
2014-08-05,193.10000610351562,193.60000610351562,191.30999755859375,192.00999450683594,161.73443603515625,152690000
2014-08-06,191.11000061035156,192.88999938964844,191.0800018310547,192.07000732421875,161.7849884033203,94818000
2014-08-07,192.94000244140625,193.1300048828125,190.5500030517578,191.02999877929688,160.90896606445312,135733000
2014-08-08,191.4600067138672,193.3699951171875,190.9499969482422,193.24000549316406,162.7705535888672,117014000
2014-08-11,193.97000122070312,194.66000366210938,193.7100067138672,193.8000030517578,163.2421875,74544000
2014-08-12,193.61000061035156,194.14999389648438,192.94000244140625,193.52999877929688,163.01478576660156,73632000
2014-08-13,194.2899932861328,195.05999755859375,193.9600067138672,194.83999633789062,164.11822509765625,69047000
2014-08-14,195.16000366210938,195.75999450683594,194.97999572753906,195.75999450683594,164.8931427001953,57371000
2014-08-15,196.47000122070312,196.64999389648438,194.30999755859375,195.72000122070312,164.85948181152344,139951000
2014-08-18,196.8000030517578,197.4499969482422,196.69000244140625,197.36000061035156,166.2408905029297,75424000
2014-08-19,197.83999633789062,198.5399932861328,197.44000244140625,198.38999938964844,167.10841369628906,59135000
2014-08-20,198.1199951171875,199.16000366210938,198.0800018310547,198.9199981689453,167.5548858642578,72763000
2014-08-21,199.08999633789062,199.75999450683594,198.92999267578125,199.5,168.04344177246094,67791000
2014-08-22,199.33999633789062,199.69000244140625,198.74000549316406,199.19000244140625,167.7823486328125,76107000
2014-08-25,200.13999938964844,200.58999633789062,199.14999389648438,200.1999969482422,168.633056640625,63855000
2014-08-26,200.3300018310547,200.82000732421875,200.27999877929688,200.3300018310547,168.74256896972656,47298000
2014-08-27,200.42999267578125,200.57000732421875,199.94000244140625,200.25,168.67518615722656,47874000
2014-08-28,199.58999633789062,200.27000427246094,199.38999938964844,200.13999938964844,168.58253479003906,58330000
2014-08-29,200.4499969482422,200.72999572753906,199.82000732421875,200.7100067138672,169.06268310546875,65907000
2014-09-02,200.97000122070312,201.0,199.86000061035156,200.61000061035156,168.97842407226562,72426000
2014-09-03,201.3800048828125,201.41000366210938,200.22000122070312,200.5,168.88580322265625,57462000
2014-09-04,200.83999633789062,201.5800018310547,199.66000366210938,200.2100067138672,168.6415252685547,85236000
2014-09-05,200.1699981689453,201.19000244140625,199.41000366210938,201.11000061035156,169.39964294433594,102177000
2014-09-08,200.9199981689453,201.2100067138672,200.0,200.58999633789062,168.96160888671875,64146000
2014-09-09,200.41000366210938,200.5500030517578,198.91000366210938,199.32000732421875,167.89186096191406,88591000
2014-09-10,199.42999267578125,200.1999969482422,198.77000427246094,200.07000732421875,168.52359008789062,67251000
2014-09-11,199.27000427246094,200.3300018310547,199.1199951171875,200.3000030517578,168.7173309326172,66774400
2014-09-12,200.10000610351562,200.1199951171875,198.55999755859375,199.1300048828125,167.73178100585938,117409300
2014-09-15,199.16000366210938,199.32000732421875,198.3800048828125,198.97999572753906,167.60540771484375,76401000
2014-09-16,198.61000061035156,200.83999633789062,198.5,200.47999572753906,168.8689422607422,116201000
2014-09-17,200.77000427246094,201.67999267578125,199.75,200.75,169.0963134765625,151266000
2014-09-18,201.36000061035156,201.85000610351562,201.10000610351562,201.82000732421875,169.9976348876953,94990000
2014-09-19,201.52000427246094,201.89999389648438,200.2899932861328,200.6999969482422,169.84445190429688,121649000
2014-09-22,200.35000610351562,200.3800048828125,198.72999572753906,199.14999389648438,168.5327606201172,125553000
2014-09-23,198.42999267578125,199.25999450683594,197.9499969482422,198.00999450683594,167.56800842285156,111393000
2014-09-24,198.0399932861328,199.69000244140625,197.52000427246094,199.55999755859375,168.87974548339844,107276000
2014-09-25,199.0399932861328,199.0500030517578,196.27000427246094,196.33999633789062,166.15476989746094,150300000
2014-09-26,196.6999969482422,198.38999938964844,196.4199981689453,197.89999389648438,167.47496032714844,103547000
2014-09-29,196.1999969482422,197.88999938964844,196.0500030517578,197.5399932861328,167.17022705078125,95112000
2014-09-30,197.69000244140625,198.3000030517578,196.61000061035156,197.02000427246094,166.73020935058594,131302000
2014-10-01,196.6999969482422,196.77000427246094,193.91000366210938,194.35000610351562,164.47073364257812,177798000
2014-10-02,194.17999267578125,195.05999755859375,192.35000610351562,194.3800048828125,164.4960479736328,157285000
2014-10-03,195.67999267578125,196.94000244140625,195.0800018310547,196.52000427246094,166.30709838867188,121569000
2014-10-06,197.33999633789062,197.60000610351562,195.5800018310547,196.2899932861328,166.1124725341797,104778000
2014-10-07,195.27999877929688,195.72000122070312,193.22000122070312,193.25999450683594,163.5482940673828,147913000
2014-10-08,193.3699951171875,196.9199981689453,192.36000061035156,196.63999938964844,166.40869140625,186461000
2014-10-09,196.3300018310547,196.60000610351562,192.5800018310547,192.74000549316406,163.10821533203125,210705000
2014-10-10,192.69000244140625,193.64999389648438,190.49000549316406,190.5399932861328,161.24642944335938,221909000
2014-10-13,190.4600067138672,191.14999389648438,187.3000030517578,187.41000366210938,158.59768676757812,230939000
2014-10-14,188.4199981689453,189.82000732421875,187.0399932861328,187.6999969482422,158.84300231933594,215847000
2014-10-15,185.16000366210938,187.69000244140625,181.9199981689453,186.42999267578125,157.768310546875,380715000
2014-10-16,183.05999755859375,187.5800018310547,182.88999938964844,186.27000427246094,157.63290405273438,270391000
2014-10-17,188.4199981689453,189.75,187.6199951171875,188.47000122070312,159.4947052001953,214625000
2014-10-20,188.1300048828125,190.4499969482422,188.07000732421875,190.3000030517578,161.04331970214844,130011000
2014-10-21,191.67999267578125,194.1999969482422,191.47999572753906,194.07000732421875,164.23379516601562,154949000
2014-10-22,194.41000366210938,194.91000366210938,192.61000061035156,192.69000244140625,163.06594848632812,151822000
2014-10-23,194.6199951171875,196.1999969482422,194.25999450683594,194.92999267578125,164.96156311035156,154944000
2014-10-24,195.25,196.49000549316406,194.49000549316406,196.42999267578125,166.23089599609375,117927000
2014-10-27,195.72999572753906,196.4499969482422,195.02999877929688,196.16000366210938,166.00242614746094,82954000
2014-10-28,196.82000732421875,198.4199981689453,196.72999572753906,198.41000366210938,167.90650939941406,106736000
2014-10-29,198.5500030517578,199.1199951171875,196.8000030517578,198.11000061035156,167.6526336669922,142557000
2014-10-30,197.5800018310547,199.9499969482422,197.39999389648438,199.3800048828125,168.72738647460938,113330000
2014-10-31,201.77999877929688,201.82000732421875,200.77000427246094,201.66000366210938,170.65689086914062,146903000
2014-11-03,201.9199981689453,202.4499969482422,201.30999755859375,201.77000427246094,170.74996948242188,93600000
2014-11-04,201.22999572753906,201.60000610351562,200.05999755859375,201.07000732421875,170.15757751464844,93343000
2014-11-05,202.5399932861328,202.58999633789062,201.4499969482422,202.33999633789062,171.23233032226562,91709000
2014-11-06,202.38999938964844,203.25999450683594,201.63999938964844,203.14999389648438,171.91783142089844,107089000
2014-11-07,203.1699981689453,203.60000610351562,202.61000061035156,203.33999633789062,172.07858276367188,89540000
2014-11-10,203.3800048828125,204.0399932861328,203.1300048828125,203.97999572753906,172.6201934814453,66319000
2014-11-11,204.05999755859375,204.30999755859375,203.64999389648438,204.17999267578125,172.78948974609375,54499400
2014-11-12,203.35000610351562,204.24000549316406,203.30999755859375,203.9600067138672,172.6033172607422,90120300
2014-11-13,204.16000366210938,204.8300018310547,203.2100067138672,204.19000244140625,172.79794311523438,85357900
2014-11-14,204.10000610351562,204.49000549316406,203.72000122070312,204.24000549316406,172.84019470214844,80417500
2014-11-17,203.85000610351562,204.5800018310547,203.64999389648438,204.3699951171875,172.95021057128906,80441000
2014-11-18,204.44000244140625,205.9199981689453,204.44000244140625,205.5500030517578,173.94879150390625,76068100
2014-11-19,205.30999755859375,205.5500030517578,204.3000030517578,205.22000122070312,173.66961669921875,82373000
2014-11-20,204.25999450683594,205.7100067138672,204.17999267578125,205.5800018310547,173.97418212890625,72840300
2014-11-21,207.63999938964844,207.83999633789062,205.97999572753906,206.67999267578125,174.9050750732422,142327300
2014-11-24,207.1699981689453,207.38999938964844,206.91000366210938,207.25999450683594,175.39590454101562,65880800
2014-11-25,207.5399932861328,207.7899932861328,206.8000030517578,207.11000061035156,175.26895141601562,79108300
2014-11-26,207.2899932861328,207.75999450683594,207.02999877929688,207.63999938964844,175.71751403808594,62167800
2014-11-28,207.49000549316406,207.8699951171875,206.91000366210938,207.1999969482422,175.34518432617188,57890100
2014-12-01,206.39999389648438,206.5399932861328,205.3800048828125,205.75999450683594,174.1265106201172,103968400
2014-12-02,205.80999755859375,207.33999633789062,205.77999877929688,207.08999633789062,175.25209045410156,74507200
2014-12-03,207.3000030517578,208.14999389648438,207.10000610351562,207.88999938964844,175.92904663085938,68952000
2014-12-04,207.5399932861328,208.27000427246094,206.6999969482422,207.66000366210938,175.73440551757812,91316600
2014-12-05,207.8699951171875,208.47000122070312,207.5500030517578,208.0,176.02215576171875,91025500
2014-12-08,207.52000427246094,208.1199951171875,205.92999267578125,206.61000061035156,174.8459014892578,108588200
2014-12-09,204.3699951171875,206.60000610351562,203.91000366210938,206.47000122070312,174.72738647460938,125180100
2014-12-10,205.91000366210938,205.97999572753906,202.92999267578125,203.16000366210938,171.92628479003906,159856400
2014-12-11,203.8800048828125,206.19000244140625,203.7100067138672,204.19000244140625,172.79794311523438,159012800
2014-12-12,202.63999938964844,203.82000732421875,200.85000610351562,200.88999938964844,170.0052490234375,202330200
2014-12-15,201.97999572753906,202.52999877929688,198.77999877929688,199.50999450683594,168.83741760253906,189965800
2014-12-16,198.5800018310547,202.39999389648438,197.86000061035156,197.91000366210938,167.48341369628906,259543800
2014-12-17,198.44000244140625,202.33999633789062,198.2899932861328,201.7899932861328,170.7668914794922,253910100
2014-12-18,204.74000549316406,212.97000122070312,203.9199981689453,206.77999877929688,174.98974609375,257633900
2014-12-19,206.42999267578125,207.3300018310547,205.61000061035156,206.52000427246094,175.73426818847656,245084600
2014-12-22,206.75,207.47000122070312,206.4600067138672,207.47000122070312,176.5426788330078,148318900
2014-12-23,208.1699981689453,208.22999572753906,207.39999389648438,207.75,176.78091430664062,122167900
2014-12-24,208.02000427246094,208.33999633789062,207.72000122070312,207.77000427246094,176.79798889160156,42963400
2014-12-26,208.30999755859375,208.85000610351562,208.25,208.44000244140625,177.36805725097656,57326700
2014-12-29,208.22000122070312,208.97000122070312,208.13999938964844,208.72000122070312,177.6063232421875,79643900
2014-12-30,208.2100067138672,208.3699951171875,207.50999450683594,207.60000610351562,176.6533203125,73540800
2014-12-31,207.99000549316406,208.19000244140625,205.38999938964844,205.5399932861328,174.90036010742188,130333800
2015-01-02,206.3800048828125,206.8800048828125,204.17999267578125,205.42999267578125,174.80677795410156,121465900
2015-01-05,204.1699981689453,204.3699951171875,201.35000610351562,201.72000122070312,171.64984130859375,169632600
2015-01-06,202.08999633789062,202.72000122070312,198.86000061035156,199.82000732421875,170.03306579589844,209151400
2015-01-07,201.4199981689453,202.72000122070312,200.8800048828125,202.30999755859375,172.15188598632812,125346700
2015-01-08,204.00999450683594,206.16000366210938,203.99000549316406,205.89999389648438,175.20672607421875,147217800
2015-01-09,206.39999389648438,206.4199981689453,203.50999450683594,204.25,173.80267333984375,158567300
2015-01-12,204.41000366210938,204.60000610351562,201.9199981689453,202.64999389648438,172.441162109375,144396100
2015-01-13,204.1199951171875,205.47999572753906,200.50999450683594,202.0800018310547,171.95616149902344,214553300
2015-01-14,199.64999389648438,201.10000610351562,198.57000732421875,200.86000061035156,170.91807556152344,192991100
2015-01-15,201.6300048828125,202.00999450683594,198.8800048828125,199.02000427246094,169.352294921875,176613900
2015-01-16,198.77000427246094,201.82000732421875,198.5500030517578,201.6300048828125,171.5732421875,211879600
2015-01-20,202.39999389648438,202.72000122070312,200.1699981689453,202.05999755859375,171.9391632080078,130991100
2015-01-21,201.5,203.66000366210938,200.94000244140625,203.0800018310547,172.80709838867188,122942700
2015-01-22,203.99000549316406,206.25999450683594,202.3300018310547,206.10000610351562,175.37689208984375,174356000
2015-01-23,205.7899932861328,206.10000610351562,204.80999755859375,204.97000122070312,174.4154052734375,117516800
2015-01-26,204.7100067138672,205.55999755859375,203.85000610351562,205.4499969482422,174.82379150390625,92009700
2015-01-27,202.97000122070312,204.1199951171875,201.74000549316406,202.74000549316406,172.51780700683594,134044600
2015-01-28,204.1699981689453,204.2899932861328,199.91000366210938,200.13999938964844,170.3053436279297,168514300
2015-01-29,200.3800048828125,202.3000030517578,198.67999267578125,201.99000549316406,171.8795928955078,173585400
2015-01-30,200.57000732421875,202.1699981689453,199.1300048828125,199.4499969482422,169.7182159423828,197729700
2015-02-02,200.0500030517578,202.02999877929688,197.86000061035156,201.9199981689453,171.82003784179688,163107000
2015-02-03,203.0,204.85000610351562,202.5500030517578,204.83999633789062,174.30477905273438,124212900
2015-02-04,203.9199981689453,205.3800048828125,203.50999450683594,204.05999755859375,173.64100646972656,134306700
2015-02-05,204.86000061035156,206.3000030517578,204.77000427246094,206.1199951171875,175.3939208984375,97953200
2015-02-06,206.55999755859375,207.24000549316406,204.9199981689453,205.5500030517578,174.90887451171875,125672000
2015-02-09,204.77000427246094,205.63999938964844,204.13999938964844,204.6300048828125,174.1260223388672,87219000
2015-02-10,205.8800048828125,207.1199951171875,204.67999267578125,206.80999755859375,175.9810333251953,96164200
2015-02-11,206.61000061035156,207.4499969482422,205.8300018310547,206.92999267578125,176.08316040039062,91087800
2015-02-12,207.88999938964844,208.99000549316406,206.97000122070312,208.9199981689453,177.77650451660156,97545900
2015-02-13,209.07000732421875,209.83999633789062,208.75999450683594,209.77999877929688,178.5083770751953,93670400
2015-02-17,209.39999389648438,210.32000732421875,209.10000610351562,210.11000061035156,178.78915405273438,76968200
2015-02-18,209.66000366210938,210.22000122070312,209.33999633789062,210.1300048828125,178.80615234375,80652900
2015-02-19,209.41000366210938,210.4199981689453,209.24000549316406,209.97999572753906,178.6785430908203,91462500
2015-02-20,209.47999572753906,211.3300018310547,208.72999572753906,211.24000549316406,179.75070190429688,140896400
2015-02-23,210.94000244140625,211.2100067138672,210.47999572753906,211.2100067138672,179.72515869140625,74411100
2015-02-24,211.1199951171875,212.0500030517578,210.75999450683594,211.80999755859375,180.2357177734375,72472300
2015-02-25,211.66000366210938,212.24000549316406,211.22000122070312,211.6300048828125,180.0825653076172,73061700
2015-02-26,211.52000427246094,211.7100067138672,210.64999389648438,211.3800048828125,179.86984252929688,72697900
2015-02-27,211.25999450683594,211.5800018310547,210.60000610351562,210.66000366210938,179.2571563720703,108076000
2015-03-02,210.77999877929688,212.05999755859375,210.72000122070312,211.99000549316406,180.38890075683594,87491400
2015-03-03,211.47000122070312,212.0500030517578,210.0800018310547,211.1199951171875,179.6486358642578,110325800
2015-03-04,210.39999389648438,210.49000549316406,209.05999755859375,210.22999572753906,178.8912353515625,114497200
2015-03-05,210.6199951171875,210.8000030517578,209.85000610351562,210.4600067138672,179.08697509765625,76873000
2015-03-06,209.4199981689453,209.94000244140625,207.10000610351562,207.5,176.56822204589844,188128000
2015-03-09,207.74000549316406,208.7899932861328,207.5500030517578,208.36000061035156,177.300048828125,89818900
2015-03-10,206.7100067138672,206.80999755859375,204.92999267578125,204.97999572753906,174.42384338378906,157121300
2015-03-11,205.2899932861328,205.5,204.39999389648438,204.5,174.01541137695312,110145700
2015-03-12,205.25999450683594,207.17999267578125,205.1999969482422,207.10000610351562,176.2278594970703,93993500
2015-03-13,206.77000427246094,207.92999267578125,204.5800018310547,205.8300018310547,175.1471710205078,162410900
2015-03-16,206.7100067138672,208.69000244140625,205.86000061035156,208.5800018310547,177.4872283935547,136099200
2015-03-17,207.69000244140625,208.4199981689453,206.97999572753906,207.9600067138672,176.9596405029297,94510400
2015-03-18,207.38999938964844,211.27000427246094,206.6199951171875,210.4600067138672,179.08697509765625,228808500
2015-03-19,209.9600067138672,210.47000122070312,209.02999877929688,209.5,178.27011108398438,117917300
2015-03-20,209.7100067138672,211.02000427246094,209.49000549316406,210.41000366210938,179.84364318847656,177715100
2015-03-23,210.4199981689453,211.11000061035156,210.0,210.0,179.49317932128906,71784500
2015-03-24,209.85000610351562,210.39999389648438,208.74000549316406,208.82000732421875,178.48463439941406,77805300
2015-03-25,209.07000732421875,209.35000610351562,205.7100067138672,205.75999450683594,175.86912536621094,159521700
2015-03-26,204.9600067138672,206.3699951171875,204.1199951171875,205.27000427246094,175.45033264160156,153067200
2015-03-27,205.1300048828125,205.9499969482422,204.89999389648438,205.74000549316406,175.8520050048828,118939000
2015-03-30,206.97999572753906,208.61000061035156,206.9600067138672,208.25,177.99745178222656,96180400
2015-03-31,207.25999450683594,208.10000610351562,206.36000061035156,206.42999267578125,176.44178771972656,126768700
2015-04-01,206.38999938964844,206.4199981689453,204.50999450683594,205.6999969482422,175.8178253173828,137303600
2015-04-02,205.6199951171875,206.97999572753906,205.39999389648438,206.44000244140625,176.45037841796875,86900900
2015-04-06,205.3699951171875,208.4499969482422,205.2100067138672,207.8300018310547,177.63844299316406,114368200
2015-04-07,207.86000061035156,208.75999450683594,207.24000549316406,207.27999877929688,177.16835021972656,81236300
2015-04-08,207.5500030517578,208.50999450683594,207.0800018310547,207.97999572753906,177.76666259765625,89351900
2015-04-09,207.77999877929688,209.17999267578125,207.19000244140625,208.89999389648438,178.55300903320312,85548900
2015-04-10,209.1999969482422,210.08999633789062,208.9600067138672,210.0399932861328,179.52735900878906,72722900
2015-04-13,209.8699951171875,210.6300048828125,209.02999877929688,209.08999633789062,178.71539306640625,74436600
2015-04-14,208.85000610351562,209.7100067138672,208.10000610351562,209.49000549316406,179.0573272705078,75099900
